Unknown,"Python, Java, Machine Learning, SQL, C++, HTML, CSS, JavaScript, Bootstrap, React, Node.js, Express.js, MySQL, Git, GitHub, VS Code"
Unknown,"Python, Java, Machine Learning, SQL, C++, HTML, CSS, JavaScript, Bootstrap, React, Node.js, Express.js, MySQL, Git, GitHub, VS Code"
Unknown,"Python, Java, SQL, HTML, CSS, JavaScript, Flask, MySQL, MongoDB, Firebase, Git, GitHub, Power BI, Tableau, Communication"
Unknown,"Python, Java, SQL, HTML, CSS, JavaScript, Flask, MySQL, MongoDB, Firebase, Git, GitHub, Power BI, Tableau, Communication"
Unknown,"Python, Java, SQL, HTML, CSS, JavaScript, Flask, MySQL, MongoDB, Firebase, Git, GitHub, Power BI, Tableau, Communication"
Unknown,"Python, Java, SQL, HTML, CSS, JavaScript, Flask, MySQL, MongoDB, Firebase, Git, GitHub, Power BI, Tableau, Communication"
